2023-12-12 11:54:49 {"sensorData": "55","sensorId": "lpgOrj","timestamp": "2023-12-12T10:54:49.440Z"}
2023-12-12 11:55:00 {"sensorData": "60","sensorId": "tqaxoE","timestamp": "2023-12-12T10:55:00.988Z"}
2023-12-12 11:55:01 {"sensorData": "14","sensorId": "u6Ud85","timestamp": "2023-12-12T10:55:01.039Z"}
2023-12-12 11:55:01 {"sensorData": "75","sensorId": "dNp65N","timestamp": "2023-12-12T10:55:01.089Z"}
2023-12-12 11:55:01 {"sensorData": "62","sensorId": "5c2oj0","timestamp": "2023-12-12T10:55:01.140Z"}
2023-12-12 11:55:01 {"sensorData": "74","sensorId": "fXmxel","timestamp": "2023-12-12T10:55:01.190Z"}
2023-12-12 11:55:01 {"sensorData": "96","sensorId": "qPYKLG","timestamp": "2023-12-12T10:55:01.240Z"}
2023-12-12 11:55:01 {"sensorData": "67","sensorId": "Hz7Lcm","timestamp": "2023-12-12T10:55:01.291Z"}
2023-12-12 11:55:01 {"sensorData": "45","sensorId": "6ZN1ZD","timestamp": "2023-12-12T10:55:01.341Z"}
2023-12-12 11:55:01 {"sensorData": "74","sensorId": "8sYefb","timestamp": "2023-12-12T10:55:01.392Z"}
2023-12-12 11:55:01 {"sensorData": "71","sensorId": "hmhyZ4","timestamp": "2023-12-12T10:55:01.442Z"}
2023-12-12 11:55:01 {"sensorData": "18","sensorId": "yAK60H","timestamp": "2023-12-12T10:55:01.493Z"}
2023-12-12 11:55:01 {"sensorData": "27","sensorId": "0TaUHN","timestamp": "2023-12-12T10:55:01.543Z"}
2023-12-12 11:55:01 {"sensorData": "26","sensorId": "ueOtwC","timestamp": "2023-12-12T10:55:01.594Z"}
2023-12-12 11:55:01 {"sensorData": "95","sensorId": "ABUHL1","timestamp": "2023-12-12T10:55:01.644Z"}
2023-12-12 11:55:01 {"sensorData": "7","sensorId": "AV2XkA","timestamp": "2023-12-12T10:55:01.694Z"}
2023-12-12 11:55:01 {"sensorData": "35","sensorId": "85mYMm","timestamp": "2023-12-12T10:55:01.745Z"}
2023-12-12 11:55:01 {"sensorData": "47","sensorId": "jXhE1V","timestamp": "2023-12-12T10:55:01.795Z"}
2023-12-12 11:55:01 {"sensorData": "3","sensorId": "mngMN0","timestamp": "2023-12-12T10:55:01.846Z"}
2023-12-12 11:55:01 {"sensorData": "21","sensorId": "oPbNB3","timestamp": "2023-12-12T10:55:01.896Z"}
2023-12-12 11:55:01 {"sensorData": "44","sensorId": "JrfHmr","timestamp": "2023-12-12T10:55:01.946Z"}
2023-12-12 11:55:01 {"sensorData": "5","sensorId": "YB26o9","timestamp": "2023-12-12T10:55:01.997Z"}
2023-12-12 11:55:02 {"sensorData": "26","sensorId": "dUjp6n","timestamp": "2023-12-12T10:55:02.047Z"}
2023-12-12 11:55:02 {"sensorData": "61","sensorId": "Hd7VS6","timestamp": "2023-12-12T10:55:02.097Z"}
2023-12-12 11:55:02 {"sensorData": "30","sensorId": "hXUQeX","timestamp": "2023-12-12T10:55:02.148Z"}
2023-12-12 11:55:02 {"sensorData": "81","sensorId": "qeHcDx","timestamp": "2023-12-12T10:55:02.198Z"}
2023-12-12 11:55:02 {"sensorData": "6","sensorId": "RxwTfD","timestamp": "2023-12-12T10:55:02.249Z"}
2023-12-12 11:55:02 {"sensorData": "50","sensorId": "9QUGRR","timestamp": "2023-12-12T10:55:02.299Z"}
2023-12-12 11:55:02 {"sensorData": "84","sensorId": "yLKFyv","timestamp": "2023-12-12T10:55:02.350Z"}
2023-12-12 11:55:02 {"sensorData": "54","sensorId": "CivQl2","timestamp": "2023-12-12T10:55:02.400Z"}
2023-12-12 11:55:02 {"sensorData": "46","sensorId": "OqRuLb","timestamp": "2023-12-12T10:55:02.451Z"}
2023-12-12 11:55:02 {"sensorData": "45","sensorId": "QF7OjR","timestamp": "2023-12-12T10:55:02.501Z"}
2023-12-12 11:55:02 {"sensorData": "2","sensorId": "1wyp79","timestamp": "2023-12-12T10:55:02.551Z"}
2023-12-12 11:55:02 {"sensorData": "56","sensorId": "vs2Xyo","timestamp": "2023-12-12T10:55:02.602Z"}
2023-12-12 11:55:02 {"sensorData": "21","sensorId": "HgkmuZ","timestamp": "2023-12-12T10:55:02.652Z"}
2023-12-12 11:55:02 {"sensorData": "16","sensorId": "50FKtC","timestamp": "2023-12-12T10:55:02.703Z"}
2023-12-12 11:55:02 {"sensorData": "78","sensorId": "DiusER","timestamp": "2023-12-12T10:55:02.753Z"}
2023-12-12 11:55:02 {"sensorData": "59","sensorId": "AQnT6g","timestamp": "2023-12-12T10:55:02.803Z"}
2023-12-12 11:55:02 {"sensorData": "39","sensorId": "us62yg","timestamp": "2023-12-12T10:55:02.854Z"}
2023-12-12 11:55:02 {"sensorData": "72","sensorId": "R5EKU9","timestamp": "2023-12-12T10:55:02.904Z"}
2023-12-12 11:55:02 {"sensorData": "84","sensorId": "dzuEFN","timestamp": "2023-12-12T10:55:02.955Z"}
2023-12-12 11:55:03 {"sensorData": "34","sensorId": "8uryaD","timestamp": "2023-12-12T10:55:03.005Z"}
2023-12-12 11:55:03 {"sensorData": "15","sensorId": "4JMo1J","timestamp": "2023-12-12T10:55:03.056Z"}
2023-12-12 11:55:03 {"sensorData": "30","sensorId": "nPe2JI","timestamp": "2023-12-12T10:55:03.106Z"}
2023-12-12 11:55:03 {"sensorData": "83","sensorId": "tHLw54","timestamp": "2023-12-12T10:55:03.157Z"}
2023-12-12 11:55:03 {"sensorData": "93","sensorId": "AHJy1Z","timestamp": "2023-12-12T10:55:03.207Z"}
2023-12-12 11:55:03 {"sensorData": "54","sensorId": "Zs2T1C","timestamp": "2023-12-12T10:55:03.258Z"}
2023-12-12 11:55:03 {"sensorData": "59","sensorId": "Qba3Pe","timestamp": "2023-12-12T10:55:03.308Z"}
2023-12-12 11:55:03 {"sensorData": "14","sensorId": "oNnFiY","timestamp": "2023-12-12T10:55:03.359Z"}
2023-12-12 11:55:03 {"sensorData": "79","sensorId": "dSOEno","timestamp": "2023-12-12T10:55:03.409Z"}
2023-12-12 11:55:03 {"sensorData": "28","sensorId": "edL3vB","timestamp": "2023-12-12T10:55:03.460Z"}
2023-12-12 11:55:03 {"sensorData": "84","sensorId": "k3I05I","timestamp": "2023-12-12T10:55:03.510Z"}
2023-12-12 11:55:03 {"sensorData": "51","sensorId": "IMBUnO","timestamp": "2023-12-12T10:55:03.560Z"}
2023-12-12 11:55:03 {"sensorData": "65","sensorId": "wBezhR","timestamp": "2023-12-12T10:55:03.611Z"}
2023-12-12 11:55:03 {"sensorData": "45","sensorId": "v5Sz6r","timestamp": "2023-12-12T10:55:03.661Z"}
2023-12-12 11:55:03 {"sensorData": "31","sensorId": "rS3zLz","timestamp": "2023-12-12T10:55:03.712Z"}
2023-12-12 11:55:03 {"sensorData": "49","sensorId": "E74aIw","timestamp": "2023-12-12T10:55:03.762Z"}
2023-12-12 11:55:03 {"sensorData": "52","sensorId": "Va7hBa","timestamp": "2023-12-12T10:55:03.812Z"}
2023-12-12 11:55:03 {"sensorData": "45","sensorId": "JRw4Kc","timestamp": "2023-12-12T10:55:03.863Z"}
2023-12-12 11:55:03 {"sensorData": "53","sensorId": "GrIV9A","timestamp": "2023-12-12T10:55:03.913Z"}
2023-12-12 11:55:03 {"sensorData": "68","sensorId": "JZxdVr","timestamp": "2023-12-12T10:55:03.964Z"}
2023-12-12 11:55:04 {"sensorData": "88","sensorId": "tLUeMS","timestamp": "2023-12-12T10:55:04.014Z"}
2023-12-12 11:55:04 {"sensorData": "56","sensorId": "bSPIx9","timestamp": "2023-12-12T10:55:04.065Z"}
2023-12-12 11:55:04 {"sensorData": "34","sensorId": "7aSDro","timestamp": "2023-12-12T10:55:04.115Z"}
2023-12-12 11:55:04 {"sensorData": "20","sensorId": "rMwYAR","timestamp": "2023-12-12T10:55:04.165Z"}
2023-12-12 11:55:04 {"sensorData": "95","sensorId": "l61EIM","timestamp": "2023-12-12T10:55:04.216Z"}
2023-12-12 11:55:04 {"sensorData": "44","sensorId": "iuQhav","timestamp": "2023-12-12T10:55:04.266Z"}
2023-12-12 11:55:04 {"sensorData": "26","sensorId": "xvgsvW","timestamp": "2023-12-12T10:55:04.317Z"}
2023-12-12 11:55:04 {"sensorData": "45","sensorId": "M951Lp","timestamp": "2023-12-12T10:55:04.367Z"}
2023-12-12 11:55:04 {"sensorData": "55","sensorId": "b6Fm0w","timestamp": "2023-12-12T10:55:04.418Z"}
2023-12-12 11:55:04 {"sensorData": "40","sensorId": "y6lEq1","timestamp": "2023-12-12T10:55:04.468Z"}
2023-12-12 11:55:04 {"sensorData": "98","sensorId": "onsJGw","timestamp": "2023-12-12T10:55:04.518Z"}
2023-12-12 11:55:04 {"sensorData": "27","sensorId": "ZhIzgD","timestamp": "2023-12-12T10:55:04.569Z"}
2023-12-12 11:55:04 {"sensorData": "87","sensorId": "RS4RMx","timestamp": "2023-12-12T10:55:04.619Z"}
2023-12-12 11:55:04 {"sensorData": "43","sensorId": "DSGZOR","timestamp": "2023-12-12T10:55:04.670Z"}
2023-12-12 11:55:04 {"sensorData": "72","sensorId": "3I4hTk","timestamp": "2023-12-12T10:55:04.720Z"}
2023-12-12 11:55:04 {"sensorData": "17","sensorId": "nEGcLf","timestamp": "2023-12-12T10:55:04.770Z"}
2023-12-12 11:55:04 {"sensorData": "58","sensorId": "RGPxnH","timestamp": "2023-12-12T10:55:04.821Z"}
2023-12-12 11:55:04 {"sensorData": "90","sensorId": "Z53qLx","timestamp": "2023-12-12T10:55:04.871Z"}
2023-12-12 11:55:04 {"sensorData": "66","sensorId": "pcwiLo","timestamp": "2023-12-12T10:55:04.922Z"}
2023-12-12 11:55:04 {"sensorData": "0","sensorId": "sw3E0x","timestamp": "2023-12-12T10:55:04.972Z"}
2023-12-12 11:55:05 {"sensorData": "14","sensorId": "AC4f7J","timestamp": "2023-12-12T10:55:05.023Z"}
2023-12-12 11:55:05 {"sensorData": "22","sensorId": "khC9aw","timestamp": "2023-12-12T10:55:05.073Z"}
2023-12-12 11:55:05 {"sensorData": "50","sensorId": "LRs0UM","timestamp": "2023-12-12T10:55:05.124Z"}
2023-12-12 11:55:05 {"sensorData": "61","sensorId": "tYlJkc","timestamp": "2023-12-12T10:55:05.174Z"}
2023-12-12 11:55:05 {"sensorData": "41","sensorId": "8zIy0C","timestamp": "2023-12-12T10:55:05.224Z"}
2023-12-12 11:55:05 {"sensorData": "98","sensorId": "Xc47hx","timestamp": "2023-12-12T10:55:05.275Z"}
2023-12-12 11:55:05 {"sensorData": "96","sensorId": "hRgSww","timestamp": "2023-12-12T10:55:05.325Z"}
2023-12-12 11:55:05 {"sensorData": "46","sensorId": "g8BzUK","timestamp": "2023-12-12T10:55:05.376Z"}
2023-12-12 11:55:05 {"sensorData": "17","sensorId": "4Ma1cI","timestamp": "2023-12-12T10:55:05.426Z"}
2023-12-12 11:55:05 {"sensorData": "31","sensorId": "2bPPdI","timestamp": "2023-12-12T10:55:05.476Z"}
2023-12-12 11:55:05 {"sensorData": "24","sensorId": "i5EpKL","timestamp": "2023-12-12T10:55:05.527Z"}
2023-12-12 11:55:05 {"sensorData": "17","sensorId": "67zb4Z","timestamp": "2023-12-12T10:55:05.577Z"}
2023-12-12 11:55:05 {"sensorData": "52","sensorId": "OzvHcw","timestamp": "2023-12-12T10:55:05.628Z"}
2023-12-12 11:55:05 {"sensorData": "66","sensorId": "c4J45n","timestamp": "2023-12-12T10:55:05.678Z"}
2023-12-12 11:55:05 {"sensorData": "23","sensorId": "6VheOJ","timestamp": "2023-12-12T10:55:05.729Z"}
2023-12-12 11:55:05 {"sensorData": "55","sensorId": "oikieK","timestamp": "2023-12-12T10:55:05.779Z"}
2023-12-12 11:55:05 {"sensorData": "71","sensorId": "8zGKW1","timestamp": "2023-12-12T10:55:05.829Z"}
2023-12-12 11:55:05 {"sensorData": "17","sensorId": "YnB0i9","timestamp": "2023-12-12T10:55:05.880Z"}
2023-12-12 11:55:05 {"sensorData": "96","sensorId": "bmp85u","timestamp": "2023-12-12T10:55:05.930Z"}
2023-12-12 11:55:05 {"sensorData": "14","sensorId": "J4sVaC","timestamp": "2023-12-12T10:55:05.981Z"}
2023-12-12 11:55:06 {"sensorData": "57","sensorId": "eabaxF","timestamp": "2023-12-12T10:55:06.031Z"}
2023-12-12 11:55:06 {"sensorData": "41","sensorId": "kwO6Ke","timestamp": "2023-12-12T10:55:06.081Z"}
2023-12-12 11:55:06 {"sensorData": "69","sensorId": "QdDRnR","timestamp": "2023-12-12T10:55:06.132Z"}
2023-12-12 11:55:06 {"sensorData": "29","sensorId": "ibOR34","timestamp": "2023-12-12T10:55:06.182Z"}
2023-12-12 11:55:06 {"sensorData": "84","sensorId": "4ut6vs","timestamp": "2023-12-12T10:55:06.233Z"}
2023-12-12 11:55:06 {"sensorData": "85","sensorId": "QXG0kk","timestamp": "2023-12-12T10:55:06.283Z"}
2023-12-12 11:55:06 {"sensorData": "77","sensorId": "SoIyp9","timestamp": "2023-12-12T10:55:06.334Z"}
2023-12-12 11:55:06 {"sensorData": "7","sensorId": "CQTIQv","timestamp": "2023-12-12T10:55:06.384Z"}
2023-12-12 11:55:06 {"sensorData": "93","sensorId": "JpPBJ9","timestamp": "2023-12-12T10:55:06.435Z"}
2023-12-12 11:55:06 {"sensorData": "70","sensorId": "2ptJbX","timestamp": "2023-12-12T10:55:06.485Z"}
2023-12-12 11:55:06 {"sensorData": "51","sensorId": "j5i1iO","timestamp": "2023-12-12T10:55:06.536Z"}
2023-12-12 11:55:06 {"sensorData": "43","sensorId": "xOqYs7","timestamp": "2023-12-12T10:55:06.586Z"}
2023-12-12 11:55:06 {"sensorData": "50","sensorId": "8sKGFp","timestamp": "2023-12-12T10:55:06.636Z"}
2023-12-12 11:55:06 {"sensorData": "91","sensorId": "dmr5CI","timestamp": "2023-12-12T10:55:06.687Z"}
2023-12-12 11:55:06 {"sensorData": "72","sensorId": "DvYMp6","timestamp": "2023-12-12T10:55:06.737Z"}
2023-12-12 11:55:06 {"sensorData": "19","sensorId": "xJOSl4","timestamp": "2023-12-12T10:55:06.788Z"}
2023-12-12 11:55:06 {"sensorData": "62","sensorId": "D21AiB","timestamp": "2023-12-12T10:55:06.838Z"}
2023-12-12 11:55:06 {"sensorData": "38","sensorId": "OOZP1f","timestamp": "2023-12-12T10:55:06.888Z"}
2023-12-12 11:55:06 {"sensorData": "0","sensorId": "tNbU7Z","timestamp": "2023-12-12T10:55:06.939Z"}
2023-12-12 11:55:06 {"sensorData": "66","sensorId": "mTVHsz","timestamp": "2023-12-12T10:55:06.989Z"}
2023-12-12 11:55:07 {"sensorData": "67","sensorId": "BrU5hJ","timestamp": "2023-12-12T10:55:07.040Z"}
2023-12-12 11:55:07 {"sensorData": "35","sensorId": "qap2Oe","timestamp": "2023-12-12T10:55:07.090Z"}
2023-12-12 11:55:07 {"sensorData": "15","sensorId": "DhfWVe","timestamp": "2023-12-12T10:55:07.141Z"}
2023-12-12 11:55:07 {"sensorData": "2","sensorId": "Q1Y2JJ","timestamp": "2023-12-12T10:55:07.191Z"}
2023-12-12 11:55:07 {"sensorData": "85","sensorId": "Z8Mrou","timestamp": "2023-12-12T10:55:07.242Z"}
2023-12-12 11:55:07 {"sensorData": "42","sensorId": "v3FJ1U","timestamp": "2023-12-12T10:55:07.292Z"}
2023-12-12 11:55:07 {"sensorData": "23","sensorId": "GW474a","timestamp": "2023-12-12T10:55:07.343Z"}
2023-12-12 11:55:07 {"sensorData": "16","sensorId": "Ncmt4b","timestamp": "2023-12-12T10:55:07.393Z"}
2023-12-12 11:55:07 {"sensorData": "63","sensorId": "DKGsHg","timestamp": "2023-12-12T10:55:07.443Z"}
2023-12-12 11:55:07 {"sensorData": "55","sensorId": "VBTeuo","timestamp": "2023-12-12T10:55:07.494Z"}
2023-12-12 11:55:07 {"sensorData": "36","sensorId": "m6bQR6","timestamp": "2023-12-12T10:55:07.544Z"}
2023-12-12 11:55:07 {"sensorData": "7","sensorId": "J6vm6I","timestamp": "2023-12-12T10:55:07.595Z"}
2023-12-12 11:55:07 {"sensorData": "27","sensorId": "0HMrhg","timestamp": "2023-12-12T10:55:07.645Z"}
2023-12-12 11:55:07 {"sensorData": "0","sensorId": "MmhvNZ","timestamp": "2023-12-12T10:55:07.696Z"}
2023-12-12 11:55:07 {"sensorData": "12","sensorId": "6bcg8b","timestamp": "2023-12-12T10:55:07.746Z"}
2023-12-12 11:55:07 {"sensorData": "2","sensorId": "P7xo1T","timestamp": "2023-12-12T10:55:07.796Z"}
2023-12-12 11:55:07 {"sensorData": "94","sensorId": "Yp1OUB","timestamp": "2023-12-12T10:55:07.847Z"}
2023-12-12 11:55:07 {"sensorData": "92","sensorId": "1FECRJ","timestamp": "2023-12-12T10:55:07.897Z"}
2023-12-12 11:55:07 {"sensorData": "43","sensorId": "twjnyj","timestamp": "2023-12-12T10:55:07.948Z"}
2023-12-12 11:55:07 {"sensorData": "23","sensorId": "wlf9iA","timestamp": "2023-12-12T10:55:07.998Z"}
2023-12-12 11:55:08 {"sensorData": "45","sensorId": "ahJYwy","timestamp": "2023-12-12T10:55:08.048Z"}
2023-12-12 11:55:08 {"sensorData": "60","sensorId": "gXu6sW","timestamp": "2023-12-12T10:55:08.099Z"}
2023-12-12 11:55:08 {"sensorData": "68","sensorId": "7uhoQp","timestamp": "2023-12-12T10:55:08.149Z"}
2023-12-12 11:55:08 {"sensorData": "55","sensorId": "eyUyJX","timestamp": "2023-12-12T10:55:08.200Z"}
2023-12-12 11:55:08 {"sensorData": "57","sensorId": "QoIOvf","timestamp": "2023-12-12T10:55:08.250Z"}
2023-12-12 11:55:08 {"sensorData": "82","sensorId": "QB0Uoj","timestamp": "2023-12-12T10:55:08.300Z"}
2023-12-12 11:55:08 {"sensorData": "82","sensorId": "E5aAng","timestamp": "2023-12-12T10:55:08.351Z"}
2023-12-12 11:55:08 {"sensorData": "16","sensorId": "4ve6TW","timestamp": "2023-12-12T10:55:08.401Z"}
2023-12-12 11:55:08 {"sensorData": "9","sensorId": "rKQ5Wp","timestamp": "2023-12-12T10:55:08.452Z"}
2023-12-12 11:55:08 {"sensorData": "59","sensorId": "fs9VUZ","timestamp": "2023-12-12T10:55:08.502Z"}
2023-12-12 11:55:08 {"sensorData": "44","sensorId": "66iz2h","timestamp": "2023-12-12T10:55:08.552Z"}
2023-12-12 11:55:08 {"sensorData": "33","sensorId": "dnB7IF","timestamp": "2023-12-12T10:55:08.603Z"}
2023-12-12 11:55:08 {"sensorData": "78","sensorId": "psnE03","timestamp": "2023-12-12T10:55:08.653Z"}
2023-12-12 11:55:08 {"sensorData": "15","sensorId": "Mg8Rx7","timestamp": "2023-12-12T10:55:08.704Z"}
2023-12-12 11:55:08 {"sensorData": "45","sensorId": "fV39Rb","timestamp": "2023-12-12T10:55:08.754Z"}
2023-12-12 11:55:08 {"sensorData": "66","sensorId": "HinLvN","timestamp": "2023-12-12T10:55:08.805Z"}
2023-12-12 11:55:08 {"sensorData": "38","sensorId": "1iyfAJ","timestamp": "2023-12-12T10:55:08.855Z"}
2023-12-12 11:55:08 {"sensorData": "43","sensorId": "oD90H7","timestamp": "2023-12-12T10:55:08.905Z"}
2023-12-12 11:55:08 {"sensorData": "30","sensorId": "4557OY","timestamp": "2023-12-12T10:55:08.956Z"}
2023-12-12 11:55:09 {"sensorData": "99","sensorId": "vZv36H","timestamp": "2023-12-12T10:55:09.006Z"}
2023-12-12 11:55:09 {"sensorData": "26","sensorId": "pk8hsv","timestamp": "2023-12-12T10:55:09.057Z"}
2023-12-12 11:55:09 {"sensorData": "98","sensorId": "R4T5vS","timestamp": "2023-12-12T10:55:09.107Z"}
2023-12-12 11:55:09 {"sensorData": "14","sensorId": "3QqVJj","timestamp": "2023-12-12T10:55:09.158Z"}
2023-12-12 11:55:09 {"sensorData": "47","sensorId": "n7QIUb","timestamp": "2023-12-12T10:55:09.208Z"}
2023-12-12 11:55:09 {"sensorData": "37","sensorId": "OG14QY","timestamp": "2023-12-12T10:55:09.258Z"}
2023-12-12 11:55:09 {"sensorData": "85","sensorId": "7jjMb2","timestamp": "2023-12-12T10:55:09.309Z"}
2023-12-12 11:55:09 {"sensorData": "73","sensorId": "xLpqpD","timestamp": "2023-12-12T10:55:09.359Z"}
2023-12-12 11:55:09 {"sensorData": "33","sensorId": "YMS9Hy","timestamp": "2023-12-12T10:55:09.410Z"}
2023-12-12 11:55:09 {"sensorData": "73","sensorId": "qy542U","timestamp": "2023-12-12T10:55:09.460Z"}
2023-12-12 11:55:09 {"sensorData": "36","sensorId": "JGVEP4","timestamp": "2023-12-12T10:55:09.511Z"}
2023-12-12 11:55:09 {"sensorData": "38","sensorId": "PVLcu1","timestamp": "2023-12-12T10:55:09.561Z"}
2023-12-12 11:55:09 {"sensorData": "32","sensorId": "Jurx58","timestamp": "2023-12-12T10:55:09.612Z"}
2023-12-12 11:55:09 {"sensorData": "44","sensorId": "Cu1SQU","timestamp": "2023-12-12T10:55:09.662Z"}
2023-12-12 11:55:09 {"sensorData": "81","sensorId": "JFxg9j","timestamp": "2023-12-12T10:55:09.712Z"}
2023-12-12 11:55:09 {"sensorData": "42","sensorId": "NbQsWp","timestamp": "2023-12-12T10:55:09.763Z"}
2023-12-12 11:55:09 {"sensorData": "14","sensorId": "ggKNz1","timestamp": "2023-12-12T10:55:09.813Z"}
2023-12-12 11:55:09 {"sensorData": "6","sensorId": "uXsUik","timestamp": "2023-12-12T10:55:09.864Z"}
2023-12-12 11:55:09 {"sensorData": "75","sensorId": "Y2axvx","timestamp": "2023-12-12T10:55:09.914Z"}
2023-12-12 11:55:09 {"sensorData": "15","sensorId": "vGb8GR","timestamp": "2023-12-12T10:55:09.965Z"}
2023-12-12 11:55:10 {"sensorData": "80","sensorId": "q7Ivbi","timestamp": "2023-12-12T10:55:10.015Z"}
2023-12-12 11:55:10 {"sensorData": "94","sensorId": "y77QVp","timestamp": "2023-12-12T10:55:10.065Z"}
2023-12-12 11:55:10 {"sensorData": "7","sensorId": "3x0Pq0","timestamp": "2023-12-12T10:55:10.116Z"}
2023-12-12 11:55:10 {"sensorData": "73","sensorId": "JnE4SG","timestamp": "2023-12-12T10:55:10.166Z"}
2023-12-12 11:55:10 {"sensorData": "62","sensorId": "mleCgM","timestamp": "2023-12-12T10:55:10.217Z"}
2023-12-12 11:55:10 {"sensorData": "27","sensorId": "gUWESR","timestamp": "2023-12-12T10:55:10.267Z"}
2023-12-12 11:55:10 {"sensorData": "59","sensorId": "B6Kssy","timestamp": "2023-12-12T10:55:10.318Z"}
2023-12-12 11:55:10 {"sensorData": "7","sensorId": "Gm8fxD","timestamp": "2023-12-12T10:55:10.368Z"}
2023-12-12 11:55:10 {"sensorData": "70","sensorId": "d7Ypg1","timestamp": "2023-12-12T10:55:10.418Z"}
2023-12-12 11:55:10 {"sensorData": "74","sensorId": "lDDpmn","timestamp": "2023-12-12T10:55:10.469Z"}
2023-12-12 11:55:10 {"sensorData": "59","sensorId": "242tZA","timestamp": "2023-12-12T10:55:10.519Z"}
2023-12-12 11:55:10 {"sensorData": "5","sensorId": "fWIL8F","timestamp": "2023-12-12T10:55:10.570Z"}
2023-12-12 11:55:10 {"sensorData": "98","sensorId": "w6Mx3z","timestamp": "2023-12-12T10:55:10.620Z"}
2023-12-12 11:55:10 {"sensorData": "63","sensorId": "7qtgRW","timestamp": "2023-12-12T10:55:10.670Z"}
2023-12-12 11:55:10 {"sensorData": "85","sensorId": "18dT05","timestamp": "2023-12-12T10:55:10.721Z"}
2023-12-12 11:55:10 {"sensorData": "36","sensorId": "NuLSgi","timestamp": "2023-12-12T10:55:10.771Z"}
2023-12-12 11:55:10 {"sensorData": "93","sensorId": "fN8zJI","timestamp": "2023-12-12T10:55:10.822Z"}
2023-12-12 11:55:10 {"sensorData": "96","sensorId": "A5xvlQ","timestamp": "2023-12-12T10:55:10.872Z"}
2023-12-12 11:55:10 {"sensorData": "12","sensorId": "1BVSxY","timestamp": "2023-12-12T10:55:10.923Z"}
2023-12-12 11:55:10 {"sensorData": "32","sensorId": "nSA1ca","timestamp": "2023-12-12T10:55:10.973Z"}
2023-12-12 11:55:11 {"sensorData": "11","sensorId": "gi1jTX","timestamp": "2023-12-12T10:55:11.023Z"}
2023-12-12 11:55:11 {"sensorData": "4","sensorId": "qvtQrQ","timestamp": "2023-12-12T10:55:11.074Z"}
2023-12-12 11:55:11 {"sensorData": "19","sensorId": "AvBpUn","timestamp": "2023-12-12T10:55:11.124Z"}
2023-12-12 11:55:11 {"sensorData": "58","sensorId": "h9wuRW","timestamp": "2023-12-12T10:55:11.175Z"}
2023-12-12 11:55:11 {"sensorData": "85","sensorId": "TWT02K","timestamp": "2023-12-12T10:55:11.225Z"}
2023-12-12 11:55:11 {"sensorData": "43","sensorId": "LxG1QX","timestamp": "2023-12-12T10:55:11.276Z"}
2023-12-12 11:55:11 {"sensorData": "89","sensorId": "7BFwW4","timestamp": "2023-12-12T10:55:11.326Z"}
2023-12-12 11:55:11 {"sensorData": "77","sensorId": "GfHNf1","timestamp": "2023-12-12T10:55:11.376Z"}
2023-12-12 11:55:11 {"sensorData": "66","sensorId": "WOfEyY","timestamp": "2023-12-12T10:55:11.427Z"}
2023-12-12 11:55:11 {"sensorData": "32","sensorId": "rwr0RV","timestamp": "2023-12-12T10:55:11.477Z"}
2023-12-12 11:55:11 {"sensorData": "80","sensorId": "yIjtaM","timestamp": "2023-12-12T10:55:11.528Z"}
2023-12-12 11:55:11 {"sensorData": "85","sensorId": "UHppKU","timestamp": "2023-12-12T10:55:11.578Z"}
2023-12-12 11:55:11 {"sensorData": "86","sensorId": "PMWAo2","timestamp": "2023-12-12T10:55:11.628Z"}
2023-12-12 11:55:11 {"sensorData": "86","sensorId": "KOk1bz","timestamp": "2023-12-12T10:55:11.679Z"}
