2023-12-12 12:56:54 {"sensorData": "7","sensorId": "9kuZGY","timestamp": "2023-12-12T11:56:54.022Z"}
2023-12-12 12:56:59 {"sensorData": "40","sensorId": "hAPu6q","timestamp": "2023-12-12T11:56:59.845Z"}
2023-12-12 12:56:59 {"sensorData": "96","sensorId": "VuonY7","timestamp": "2023-12-12T11:56:59.870Z"}
2023-12-12 12:56:59 {"sensorData": "9","sensorId": "xw1YFg","timestamp": "2023-12-12T11:56:59.896Z"}
2023-12-12 12:56:59 {"sensorData": "26","sensorId": "iV9SSK","timestamp": "2023-12-12T11:56:59.921Z"}
2023-12-12 12:56:59 {"sensorData": "83","sensorId": "PhbUHP","timestamp": "2023-12-12T11:56:59.946Z"}
2023-12-12 12:56:59 {"sensorData": "6","sensorId": "B37noj","timestamp": "2023-12-12T11:56:59.972Z"}
2023-12-12 12:56:59 {"sensorData": "2","sensorId": "cgzxCo","timestamp": "2023-12-12T11:56:59.997Z"}
2023-12-12 12:57:00 {"sensorData": "12","sensorId": "6skecj","timestamp": "2023-12-12T11:57:00.023Z"}
2023-12-12 12:57:00 {"sensorData": "60","sensorId": "SRBxZC","timestamp": "2023-12-12T11:57:00.048Z"}
2023-12-12 12:57:00 {"sensorData": "37","sensorId": "ufhW9e","timestamp": "2023-12-12T11:57:00.074Z"}
2023-12-12 12:57:00 {"sensorData": "25","sensorId": "nnvntS","timestamp": "2023-12-12T11:57:00.099Z"}
2023-12-12 12:57:00 {"sensorData": "59","sensorId": "U6VQm3","timestamp": "2023-12-12T11:57:00.125Z"}
2023-12-12 12:57:00 {"sensorData": "94","sensorId": "ocC6S3","timestamp": "2023-12-12T11:57:00.150Z"}
2023-12-12 12:57:00 {"sensorData": "33","sensorId": "HvwZzC","timestamp": "2023-12-12T11:57:00.175Z"}
2023-12-12 12:57:00 {"sensorData": "43","sensorId": "yGGJSZ","timestamp": "2023-12-12T11:57:00.201Z"}
2023-12-12 12:57:00 {"sensorData": "96","sensorId": "bHtTBe","timestamp": "2023-12-12T11:57:00.226Z"}
2023-12-12 12:57:00 {"sensorData": "77","sensorId": "O7f08H","timestamp": "2023-12-12T11:57:00.252Z"}
2023-12-12 12:57:00 {"sensorData": "35","sensorId": "QAelUz","timestamp": "2023-12-12T11:57:00.277Z"}
2023-12-12 12:57:00 {"sensorData": "14","sensorId": "j1KFvg","timestamp": "2023-12-12T11:57:00.303Z"}
2023-12-12 12:57:00 {"sensorData": "44","sensorId": "d4WdBe","timestamp": "2023-12-12T11:57:00.328Z"}
2023-12-12 12:57:00 {"sensorData": "92","sensorId": "1ikFep","timestamp": "2023-12-12T11:57:00.353Z"}
2023-12-12 12:57:00 {"sensorData": "7","sensorId": "aVgQlj","timestamp": "2023-12-12T11:57:00.379Z"}
2023-12-12 12:57:00 {"sensorData": "23","sensorId": "3GZcvz","timestamp": "2023-12-12T11:57:00.404Z"}
2023-12-12 12:57:00 {"sensorData": "79","sensorId": "QEHSys","timestamp": "2023-12-12T11:57:00.430Z"}
2023-12-12 12:57:00 {"sensorData": "69","sensorId": "XwFOCN","timestamp": "2023-12-12T11:57:00.455Z"}
2023-12-12 12:57:00 {"sensorData": "1","sensorId": "E1BEMF","timestamp": "2023-12-12T11:57:00.481Z"}
2023-12-12 12:57:00 {"sensorData": "14","sensorId": "VO7PkX","timestamp": "2023-12-12T11:57:00.506Z"}
2023-12-12 12:57:00 {"sensorData": "11","sensorId": "FklkMS","timestamp": "2023-12-12T11:57:00.531Z"}
2023-12-12 12:57:00 {"sensorData": "86","sensorId": "a8LWue","timestamp": "2023-12-12T11:57:00.557Z"}
2023-12-12 12:57:00 {"sensorData": "68","sensorId": "XSEpJ5","timestamp": "2023-12-12T11:57:00.582Z"}
2023-12-12 12:57:00 {"sensorData": "80","sensorId": "jA24dY","timestamp": "2023-12-12T11:57:00.608Z"}
2023-12-12 12:57:00 {"sensorData": "15","sensorId": "lLnPTy","timestamp": "2023-12-12T11:57:00.633Z"}
2023-12-12 12:57:00 {"sensorData": "49","sensorId": "wePudo","timestamp": "2023-12-12T11:57:00.659Z"}
2023-12-12 12:57:00 {"sensorData": "18","sensorId": "xsDia7","timestamp": "2023-12-12T11:57:00.684Z"}
2023-12-12 12:57:00 {"sensorData": "92","sensorId": "H2gQq6","timestamp": "2023-12-12T11:57:00.709Z"}
2023-12-12 12:57:00 {"sensorData": "67","sensorId": "rUgDtt","timestamp": "2023-12-12T11:57:00.735Z"}
2023-12-12 12:57:00 {"sensorData": "2","sensorId": "dP3zUI","timestamp": "2023-12-12T11:57:00.760Z"}
2023-12-12 12:57:00 {"sensorData": "55","sensorId": "XUYicr","timestamp": "2023-12-12T11:57:00.786Z"}
2023-12-12 12:57:00 {"sensorData": "15","sensorId": "doLIeR","timestamp": "2023-12-12T11:57:00.811Z"}
2023-12-12 12:57:00 {"sensorData": "49","sensorId": "sLWIw0","timestamp": "2023-12-12T11:57:00.837Z"}
2023-12-12 12:57:00 {"sensorData": "69","sensorId": "PifSX8","timestamp": "2023-12-12T11:57:00.862Z"}
2023-12-12 12:57:00 {"sensorData": "21","sensorId": "FEXsoJ","timestamp": "2023-12-12T11:57:00.887Z"}
2023-12-12 12:57:00 {"sensorData": "39","sensorId": "o0Mrcn","timestamp": "2023-12-12T11:57:00.913Z"}
2023-12-12 12:57:00 {"sensorData": "12","sensorId": "e2buDX","timestamp": "2023-12-12T11:57:00.938Z"}
2023-12-12 12:57:00 {"sensorData": "52","sensorId": "XLZBT4","timestamp": "2023-12-12T11:57:00.964Z"}
2023-12-12 12:57:00 {"sensorData": "23","sensorId": "H0ncs8","timestamp": "2023-12-12T11:57:00.989Z"}
2023-12-12 12:57:01 {"sensorData": "81","sensorId": "EHQTvs","timestamp": "2023-12-12T11:57:01.015Z"}
2023-12-12 12:57:01 {"sensorData": "56","sensorId": "xDWzvX","timestamp": "2023-12-12T11:57:01.040Z"}
2023-12-12 12:57:01 {"sensorData": "71","sensorId": "WIIKkx","timestamp": "2023-12-12T11:57:01.066Z"}
2023-12-12 12:57:01 {"sensorData": "65","sensorId": "1qgygt","timestamp": "2023-12-12T11:57:01.091Z"}
2023-12-12 12:57:01 {"sensorData": "7","sensorId": "xrQ1Yu","timestamp": "2023-12-12T11:57:01.116Z"}
2023-12-12 12:57:01 {"sensorData": "58","sensorId": "jMHEdt","timestamp": "2023-12-12T11:57:01.142Z"}
2023-12-12 12:57:01 {"sensorData": "95","sensorId": "yfJkNh","timestamp": "2023-12-12T11:57:01.167Z"}
2023-12-12 12:57:01 {"sensorData": "58","sensorId": "VERNSY","timestamp": "2023-12-12T11:57:01.193Z"}
2023-12-12 12:57:01 {"sensorData": "63","sensorId": "Zfwkxa","timestamp": "2023-12-12T11:57:01.218Z"}
2023-12-12 12:57:01 {"sensorData": "67","sensorId": "juKr4h","timestamp": "2023-12-12T11:57:01.244Z"}
2023-12-12 12:57:01 {"sensorData": "27","sensorId": "7yJtDi","timestamp": "2023-12-12T11:57:01.269Z"}
2023-12-12 12:57:01 {"sensorData": "86","sensorId": "fnk0P0","timestamp": "2023-12-12T11:57:01.294Z"}
2023-12-12 12:57:01 {"sensorData": "41","sensorId": "yOzlRV","timestamp": "2023-12-12T11:57:01.320Z"}
2023-12-12 12:57:01 {"sensorData": "97","sensorId": "cWwme4","timestamp": "2023-12-12T11:57:01.345Z"}
2023-12-12 12:57:01 {"sensorData": "39","sensorId": "7bi4AR","timestamp": "2023-12-12T11:57:01.371Z"}
2023-12-12 12:57:01 {"sensorData": "60","sensorId": "1XO6aW","timestamp": "2023-12-12T11:57:01.396Z"}
2023-12-12 12:57:01 {"sensorData": "45","sensorId": "QMmcoL","timestamp": "2023-12-12T11:57:01.421Z"}
2023-12-12 12:57:01 {"sensorData": "61","sensorId": "6vI8f2","timestamp": "2023-12-12T11:57:01.447Z"}
2023-12-12 12:57:01 {"sensorData": "82","sensorId": "jXHgWQ","timestamp": "2023-12-12T11:57:01.472Z"}
2023-12-12 12:57:01 {"sensorData": "57","sensorId": "kxlclX","timestamp": "2023-12-12T11:57:01.498Z"}
2023-12-12 12:57:01 {"sensorData": "60","sensorId": "jJRZm4","timestamp": "2023-12-12T11:57:01.523Z"}
2023-12-12 12:57:01 {"sensorData": "85","sensorId": "ADcwYK","timestamp": "2023-12-12T11:57:01.548Z"}
2023-12-12 12:57:01 {"sensorData": "85","sensorId": "3BBbm9","timestamp": "2023-12-12T11:57:01.574Z"}
2023-12-12 12:57:01 {"sensorData": "27","sensorId": "8Nehan","timestamp": "2023-12-12T11:57:01.599Z"}
2023-12-12 12:57:01 {"sensorData": "11","sensorId": "jadrKV","timestamp": "2023-12-12T11:57:01.625Z"}
2023-12-12 12:57:01 {"sensorData": "4","sensorId": "UN4kg6","timestamp": "2023-12-12T11:57:01.650Z"}
2023-12-12 12:57:01 {"sensorData": "3","sensorId": "3FWU6n","timestamp": "2023-12-12T11:57:01.676Z"}
2023-12-12 12:57:01 {"sensorData": "39","sensorId": "ik1eX3","timestamp": "2023-12-12T11:57:01.701Z"}
2023-12-12 12:57:01 {"sensorData": "53","sensorId": "Wfs3fu","timestamp": "2023-12-12T11:57:01.727Z"}
2023-12-12 12:57:01 {"sensorData": "52","sensorId": "NfpxSj","timestamp": "2023-12-12T11:57:01.752Z"}
2023-12-12 12:57:01 {"sensorData": "34","sensorId": "Wf9NIV","timestamp": "2023-12-12T11:57:01.777Z"}
2023-12-12 12:57:01 {"sensorData": "80","sensorId": "E6hKh6","timestamp": "2023-12-12T11:57:01.803Z"}
2023-12-12 12:57:01 {"sensorData": "13","sensorId": "20YO5f","timestamp": "2023-12-12T11:57:01.828Z"}
2023-12-12 12:57:01 {"sensorData": "90","sensorId": "8zQKE5","timestamp": "2023-12-12T11:57:01.854Z"}
2023-12-12 12:57:01 {"sensorData": "97","sensorId": "kcz4gy","timestamp": "2023-12-12T11:57:01.879Z"}
2023-12-12 12:57:01 {"sensorData": "46","sensorId": "Oh4jcb","timestamp": "2023-12-12T11:57:01.905Z"}
2023-12-12 12:57:01 {"sensorData": "67","sensorId": "h8w9Wl","timestamp": "2023-12-12T11:57:01.930Z"}
2023-12-12 12:57:01 {"sensorData": "96","sensorId": "PqkLP0","timestamp": "2023-12-12T11:57:01.956Z"}
2023-12-12 12:57:01 {"sensorData": "65","sensorId": "hUfpWE","timestamp": "2023-12-12T11:57:01.981Z"}
2023-12-12 12:57:02 {"sensorData": "51","sensorId": "23PH8J","timestamp": "2023-12-12T11:57:02.007Z"}
2023-12-12 12:57:02 {"sensorData": "74","sensorId": "aLxhHU","timestamp": "2023-12-12T11:57:02.032Z"}
2023-12-12 12:57:02 {"sensorData": "19","sensorId": "r3T6j1","timestamp": "2023-12-12T11:57:02.057Z"}
2023-12-12 12:57:02 {"sensorData": "25","sensorId": "WPR1zW","timestamp": "2023-12-12T11:57:02.083Z"}
2023-12-12 12:57:02 {"sensorData": "4","sensorId": "mopeh5","timestamp": "2023-12-12T11:57:02.108Z"}
2023-12-12 12:57:02 {"sensorData": "63","sensorId": "eEpcdL","timestamp": "2023-12-12T11:57:02.134Z"}
2023-12-12 12:57:02 {"sensorData": "36","sensorId": "IvnZm4","timestamp": "2023-12-12T11:57:02.159Z"}
2023-12-12 12:57:02 {"sensorData": "89","sensorId": "vVpfA4","timestamp": "2023-12-12T11:57:02.185Z"}
2023-12-12 12:57:02 {"sensorData": "62","sensorId": "0Oca2r","timestamp": "2023-12-12T11:57:02.210Z"}
2023-12-12 12:57:02 {"sensorData": "54","sensorId": "8kOcN1","timestamp": "2023-12-12T11:57:02.235Z"}
2023-12-12 12:57:02 {"sensorData": "86","sensorId": "QCmnVz","timestamp": "2023-12-12T11:57:02.261Z"}
2023-12-12 12:57:02 {"sensorData": "48","sensorId": "7rWqc9","timestamp": "2023-12-12T11:57:02.286Z"}
2023-12-12 12:57:02 {"sensorData": "47","sensorId": "B3ppHp","timestamp": "2023-12-12T11:57:02.312Z"}
2023-12-12 12:57:02 {"sensorData": "99","sensorId": "zFrxP5","timestamp": "2023-12-12T11:57:02.337Z"}
2023-12-12 12:57:02 {"sensorData": "63","sensorId": "sXC7nM","timestamp": "2023-12-12T11:57:02.363Z"}
2023-12-12 12:57:02 {"sensorData": "78","sensorId": "7ak4r4","timestamp": "2023-12-12T11:57:02.388Z"}
2023-12-12 12:57:02 {"sensorData": "61","sensorId": "u3CTWQ","timestamp": "2023-12-12T11:57:02.414Z"}
2023-12-12 12:57:02 {"sensorData": "24","sensorId": "t5nRAE","timestamp": "2023-12-12T11:57:02.439Z"}
2023-12-12 12:57:02 {"sensorData": "22","sensorId": "gyCwj2","timestamp": "2023-12-12T11:57:02.464Z"}
2023-12-12 12:57:02 {"sensorData": "43","sensorId": "wEztCK","timestamp": "2023-12-12T11:57:02.490Z"}
2023-12-12 12:57:02 {"sensorData": "28","sensorId": "UEtcwV","timestamp": "2023-12-12T11:57:02.515Z"}
2023-12-12 12:57:02 {"sensorData": "43","sensorId": "iBRAx4","timestamp": "2023-12-12T11:57:02.541Z"}
2023-12-12 12:57:02 {"sensorData": "69","sensorId": "VwjZUJ","timestamp": "2023-12-12T11:57:02.566Z"}
2023-12-12 12:57:02 {"sensorData": "70","sensorId": "1BBm41","timestamp": "2023-12-12T11:57:02.592Z"}
2023-12-12 12:57:02 {"sensorData": "35","sensorId": "wBPe38","timestamp": "2023-12-12T11:57:02.617Z"}
2023-12-12 12:57:02 {"sensorData": "88","sensorId": "pSZwjG","timestamp": "2023-12-12T11:57:02.643Z"}
2023-12-12 12:57:02 {"sensorData": "94","sensorId": "Ey1qV8","timestamp": "2023-12-12T11:57:02.668Z"}
2023-12-12 12:57:02 {"sensorData": "11","sensorId": "DIpv7R","timestamp": "2023-12-12T11:57:02.693Z"}
2023-12-12 12:57:02 {"sensorData": "33","sensorId": "ZIam7O","timestamp": "2023-12-12T11:57:02.719Z"}
2023-12-12 12:57:02 {"sensorData": "32","sensorId": "YKvesi","timestamp": "2023-12-12T11:57:02.744Z"}
2023-12-12 12:57:02 {"sensorData": "2","sensorId": "APk2d9","timestamp": "2023-12-12T11:57:02.770Z"}
2023-12-12 12:57:02 {"sensorData": "96","sensorId": "W7moFB","timestamp": "2023-12-12T11:57:02.795Z"}
2023-12-12 12:57:02 {"sensorData": "55","sensorId": "BgcqMa","timestamp": "2023-12-12T11:57:02.821Z"}
2023-12-12 12:57:02 {"sensorData": "34","sensorId": "HOPwn8","timestamp": "2023-12-12T11:57:02.846Z"}
2023-12-12 12:57:02 {"sensorData": "22","sensorId": "FgW3T4","timestamp": "2023-12-12T11:57:02.871Z"}
2023-12-12 12:57:02 {"sensorData": "22","sensorId": "V34HYe","timestamp": "2023-12-12T11:57:02.897Z"}
2023-12-12 12:57:02 {"sensorData": "21","sensorId": "sEqTKq","timestamp": "2023-12-12T11:57:02.922Z"}
2023-12-12 12:57:02 {"sensorData": "39","sensorId": "lryS3d","timestamp": "2023-12-12T11:57:02.948Z"}
2023-12-12 12:57:02 {"sensorData": "90","sensorId": "gbyMfk","timestamp": "2023-12-12T11:57:02.973Z"}
2023-12-12 12:57:02 {"sensorData": "77","sensorId": "ZcpK3i","timestamp": "2023-12-12T11:57:02.998Z"}
2023-12-12 12:57:03 {"sensorData": "97","sensorId": "SmZaQd","timestamp": "2023-12-12T11:57:03.024Z"}
2023-12-12 12:57:03 {"sensorData": "99","sensorId": "puOyLc","timestamp": "2023-12-12T11:57:03.049Z"}
2023-12-12 12:57:03 {"sensorData": "34","sensorId": "EdhJeF","timestamp": "2023-12-12T11:57:03.075Z"}
2023-12-12 12:57:03 {"sensorData": "3","sensorId": "iOM7Q2","timestamp": "2023-12-12T11:57:03.100Z"}
2023-12-12 12:57:03 {"sensorData": "21","sensorId": "KaMqkz","timestamp": "2023-12-12T11:57:03.126Z"}
2023-12-12 12:57:03 {"sensorData": "44","sensorId": "1D5eVH","timestamp": "2023-12-12T11:57:03.151Z"}
2023-12-12 12:57:03 {"sensorData": "88","sensorId": "wKEYLJ","timestamp": "2023-12-12T11:57:03.177Z"}
2023-12-12 12:57:03 {"sensorData": "1","sensorId": "OdEWRh","timestamp": "2023-12-12T11:57:03.202Z"}
2023-12-12 12:57:03 {"sensorData": "7","sensorId": "v7o37Y","timestamp": "2023-12-12T11:57:03.227Z"}
2023-12-12 12:57:03 {"sensorData": "17","sensorId": "hmv6Po","timestamp": "2023-12-12T11:57:03.253Z"}
2023-12-12 12:57:03 {"sensorData": "32","sensorId": "yWySu3","timestamp": "2023-12-12T11:57:03.278Z"}
2023-12-12 12:57:03 {"sensorData": "24","sensorId": "5C2JFu","timestamp": "2023-12-12T11:57:03.304Z"}
2023-12-12 12:57:03 {"sensorData": "15","sensorId": "kBaEyo","timestamp": "2023-12-12T11:57:03.329Z"}
2023-12-12 12:57:03 {"sensorData": "47","sensorId": "tbFznY","timestamp": "2023-12-12T11:57:03.354Z"}
2023-12-12 12:57:03 {"sensorData": "77","sensorId": "0dsoZO","timestamp": "2023-12-12T11:57:03.380Z"}
2023-12-12 12:57:03 {"sensorData": "56","sensorId": "hFAa6q","timestamp": "2023-12-12T11:57:03.405Z"}
2023-12-12 12:57:03 {"sensorData": "14","sensorId": "zL1Ka2","timestamp": "2023-12-12T11:57:03.431Z"}
2023-12-12 12:57:03 {"sensorData": "30","sensorId": "zezQf2","timestamp": "2023-12-12T11:57:03.456Z"}
2023-12-12 12:57:03 {"sensorData": "77","sensorId": "qRxgSN","timestamp": "2023-12-12T11:57:03.482Z"}
2023-12-12 12:57:03 {"sensorData": "14","sensorId": "FrqMXP","timestamp": "2023-12-12T11:57:03.507Z"}
2023-12-12 12:57:03 {"sensorData": "54","sensorId": "T5kiGa","timestamp": "2023-12-12T11:57:03.532Z"}
2023-12-12 12:57:03 {"sensorData": "94","sensorId": "H2S44i","timestamp": "2023-12-12T11:57:03.558Z"}
2023-12-12 12:57:03 {"sensorData": "72","sensorId": "a8OoNb","timestamp": "2023-12-12T11:57:03.583Z"}
2023-12-12 12:57:03 {"sensorData": "3","sensorId": "vON032","timestamp": "2023-12-12T11:57:03.609Z"}
2023-12-12 12:57:03 {"sensorData": "0","sensorId": "QHdxCl","timestamp": "2023-12-12T11:57:03.634Z"}
2023-12-12 12:57:03 {"sensorData": "44","sensorId": "7lkCb3","timestamp": "2023-12-12T11:57:03.660Z"}
2023-12-12 12:57:03 {"sensorData": "66","sensorId": "69447I","timestamp": "2023-12-12T11:57:03.685Z"}
2023-12-12 12:57:03 {"sensorData": "40","sensorId": "JHB4jf","timestamp": "2023-12-12T11:57:03.710Z"}
2023-12-12 12:57:03 {"sensorData": "39","sensorId": "d7lREo","timestamp": "2023-12-12T11:57:03.736Z"}
2023-12-12 12:57:03 {"sensorData": "35","sensorId": "4AH1JR","timestamp": "2023-12-12T11:57:03.761Z"}
2023-12-12 12:57:03 {"sensorData": "37","sensorId": "LIPFHI","timestamp": "2023-12-12T11:57:03.787Z"}
2023-12-12 12:57:03 {"sensorData": "27","sensorId": "DeFcK7","timestamp": "2023-12-12T11:57:03.812Z"}
2023-12-12 12:57:03 {"sensorData": "2","sensorId": "TcPU91","timestamp": "2023-12-12T11:57:03.838Z"}
2023-12-12 12:57:03 {"sensorData": "40","sensorId": "BdDvBa","timestamp": "2023-12-12T11:57:03.863Z"}
2023-12-12 12:57:03 {"sensorData": "53","sensorId": "bPGKok","timestamp": "2023-12-12T11:57:03.888Z"}
2023-12-12 12:57:03 {"sensorData": "51","sensorId": "TQEmU9","timestamp": "2023-12-12T11:57:03.914Z"}
2023-12-12 12:57:03 {"sensorData": "54","sensorId": "u6hc6U","timestamp": "2023-12-12T11:57:03.939Z"}
2023-12-12 12:57:03 {"sensorData": "10","sensorId": "5LmwNP","timestamp": "2023-12-12T11:57:03.965Z"}
2023-12-12 12:57:03 {"sensorData": "36","sensorId": "eN3ftx","timestamp": "2023-12-12T11:57:03.990Z"}
2023-12-12 12:57:04 {"sensorData": "69","sensorId": "HFUqlm","timestamp": "2023-12-12T11:57:04.016Z"}
2023-12-12 12:57:04 {"sensorData": "37","sensorId": "4mLogS","timestamp": "2023-12-12T11:57:04.041Z"}
2023-12-12 12:57:04 {"sensorData": "4","sensorId": "dDb6cl","timestamp": "2023-12-12T11:57:04.066Z"}
2023-12-12 12:57:04 {"sensorData": "17","sensorId": "P19UC0","timestamp": "2023-12-12T11:57:04.092Z"}
2023-12-12 12:57:04 {"sensorData": "27","sensorId": "VnBqRj","timestamp": "2023-12-12T11:57:04.117Z"}
2023-12-12 12:57:04 {"sensorData": "29","sensorId": "2w6WGH","timestamp": "2023-12-12T11:57:04.143Z"}
2023-12-12 12:57:04 {"sensorData": "95","sensorId": "MonNPo","timestamp": "2023-12-12T11:57:04.168Z"}
2023-12-12 12:57:04 {"sensorData": "84","sensorId": "Ry1vnY","timestamp": "2023-12-12T11:57:04.194Z"}
2023-12-12 12:57:04 {"sensorData": "67","sensorId": "PM0BXr","timestamp": "2023-12-12T11:57:04.219Z"}
2023-12-12 12:57:04 {"sensorData": "47","sensorId": "EBmvXi","timestamp": "2023-12-12T11:57:04.245Z"}
2023-12-12 12:57:04 {"sensorData": "41","sensorId": "rOc12q","timestamp": "2023-12-12T11:57:04.270Z"}
2023-12-12 12:57:04 {"sensorData": "43","sensorId": "HCdm02","timestamp": "2023-12-12T11:57:04.295Z"}
2023-12-12 12:57:04 {"sensorData": "27","sensorId": "dOKTqB","timestamp": "2023-12-12T11:57:04.321Z"}
2023-12-12 12:57:04 {"sensorData": "54","sensorId": "bSXGha","timestamp": "2023-12-12T11:57:04.346Z"}
2023-12-12 12:57:04 {"sensorData": "21","sensorId": "2g2jU5","timestamp": "2023-12-12T11:57:04.372Z"}
2023-12-12 12:57:04 {"sensorData": "61","sensorId": "KjEfLF","timestamp": "2023-12-12T11:57:04.397Z"}
2023-12-12 12:57:04 {"sensorData": "48","sensorId": "AxZB9A","timestamp": "2023-12-12T11:57:04.423Z"}
2023-12-12 12:57:04 {"sensorData": "52","sensorId": "nZqoFe","timestamp": "2023-12-12T11:57:04.448Z"}
2023-12-12 12:57:04 {"sensorData": "70","sensorId": "NcFDgy","timestamp": "2023-12-12T11:57:04.473Z"}
2023-12-12 12:57:04 {"sensorData": "79","sensorId": "ZtKzCe","timestamp": "2023-12-12T11:57:04.499Z"}
2023-12-12 12:57:04 {"sensorData": "11","sensorId": "bJVB4I","timestamp": "2023-12-12T11:57:04.524Z"}
2023-12-12 12:57:04 {"sensorData": "19","sensorId": "36beVq","timestamp": "2023-12-12T11:57:04.550Z"}
2023-12-12 12:57:04 {"sensorData": "64","sensorId": "rs92sE","timestamp": "2023-12-12T11:57:04.575Z"}
2023-12-12 12:57:04 {"sensorData": "19","sensorId": "y04njE","timestamp": "2023-12-12T11:57:04.601Z"}
2023-12-12 12:57:04 {"sensorData": "23","sensorId": "JGeJfX","timestamp": "2023-12-12T11:57:04.626Z"}
2023-12-12 12:57:04 {"sensorData": "96","sensorId": "7v1Ys1","timestamp": "2023-12-12T11:57:04.652Z"}
2023-12-12 12:57:04 {"sensorData": "28","sensorId": "bfjqxg","timestamp": "2023-12-12T11:57:04.677Z"}
2023-12-12 12:57:04 {"sensorData": "62","sensorId": "PIAbzs","timestamp": "2023-12-12T11:57:04.702Z"}
2023-12-12 12:57:04 {"sensorData": "3","sensorId": "GX0et2","timestamp": "2023-12-12T11:57:04.728Z"}
2023-12-12 12:57:04 {"sensorData": "97","sensorId": "xPNsaD","timestamp": "2023-12-12T11:57:04.753Z"}
2023-12-12 12:57:04 {"sensorData": "29","sensorId": "qs7qxe","timestamp": "2023-12-12T11:57:04.779Z"}
2023-12-12 12:57:04 {"sensorData": "66","sensorId": "SkLvR9","timestamp": "2023-12-12T11:57:04.804Z"}
2023-12-12 12:57:04 {"sensorData": "20","sensorId": "grLKez","timestamp": "2023-12-12T11:57:04.830Z"}
2023-12-12 12:57:04 {"sensorData": "50","sensorId": "wrrR43","timestamp": "2023-12-12T11:57:04.855Z"}
2023-12-12 12:57:04 {"sensorData": "53","sensorId": "5uejMa","timestamp": "2023-12-12T11:57:04.880Z"}
2023-12-12 12:57:04 {"sensorData": "51","sensorId": "7e4PnD","timestamp": "2023-12-12T11:57:04.906Z"}
2023-12-12 12:57:04 {"sensorData": "94","sensorId": "4Cu8T4","timestamp": "2023-12-12T11:57:04.931Z"}
2023-12-12 12:57:04 {"sensorData": "2","sensorId": "WrlgHA","timestamp": "2023-12-12T11:57:04.957Z"}
2023-12-12 12:57:04 {"sensorData": "91","sensorId": "BrUuLZ","timestamp": "2023-12-12T11:57:04.982Z"}
2023-12-12 12:57:05 {"sensorData": "90","sensorId": "lX1i1T","timestamp": "2023-12-12T11:57:05.008Z"}
2023-12-12 12:57:05 {"sensorData": "59","sensorId": "cmR6Mc","timestamp": "2023-12-12T11:57:05.033Z"}
2023-12-12 12:57:05 {"sensorData": "6","sensorId": "u4zejI","timestamp": "2023-12-12T11:57:05.058Z"}
2023-12-12 12:57:05 {"sensorData": "30","sensorId": "Q85iqN","timestamp": "2023-12-12T11:57:05.084Z"}
2023-12-12 12:57:05 {"sensorData": "44","sensorId": "ZA2bnU","timestamp": "2023-12-12T11:57:05.109Z"}
2023-12-12 12:57:05 {"sensorData": "61","sensorId": "fB1hMI","timestamp": "2023-12-12T11:57:05.135Z"}
2023-12-12 12:57:05 {"sensorData": "28","sensorId": "oI2GCr","timestamp": "2023-12-12T11:57:05.160Z"}
2023-12-12 12:57:05 {"sensorData": "90","sensorId": "MXSqWN","timestamp": "2023-12-12T11:57:05.186Z"}
2023-12-12 12:57:05 {"sensorData": "38","sensorId": "apXZPP","timestamp": "2023-12-12T11:57:05.211Z"}
2023-12-12 12:57:05 {"sensorData": "8","sensorId": "3z86ZX","timestamp": "2023-12-12T11:57:05.236Z"}
